ID,SMILES,mutagenicity
1664,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,0
1665,CCOC(=O)C1OC1c1ccccc1,0
1666,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1
1667,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,0
1668,C/C=C/C1=CC(=O)[C@]23C[C@H]2C(C)(C)O[C@]3(O)C1=O,1
1669,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,0
1670,CC(=O)c1ccccc1,0
1671,CNC(=O)Oc1cc2ccccc2c2ccccc12,1
1672,Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,1
1673,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,0
1674,Cl[C@@H]1O[C@@H]1CBr,1
1675,CCc1cc(-c2ccccc2)ccc1N,1
1676,O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41,1
1677,O=S(=O)(O)c1cccc2cccnc12,0
1678,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1
1679,c1ccc2c(c1)oc1ccccc12,0
1680,CC(C)(/N=N/C(C)(C)C(=N)N)C(=N)N,1
1681,COC(=O)c1oc(N(O)C(C)=O)c(-c2ccccc2)c1-c1ccccc1,0
1682,O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2,1
1683,O=Cc1ccc([N+](=O)[O-])cc1,1
1684,c1cc2c3c(c1)ccc1cccc(c13)C2,1
1685,c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,1
1686,O=C(Nc1snc2ccccc12)c1ccccc1,1
1687,CCCBr,0
1688,Nc1ccc(S(=O)(=O)[O-])cc1,0
1689,Nc1ccc2ccccc2n1,1
1690,CNCCCN1c2ccccc2CCc2ccccc21,0
1691,CCOc1ccc(NC(C)=O)cc1,1
1692,O=Nc1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,1
1693,Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,1
1694,CNC(=O)Oc1cccc2ccccc12,1
1695,C#CCOCCN1C=CC=C/C1=C[NH+]=O,0
1696,Cn1c([N+](=O)[O-])cnc1C(O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,0
1697,CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0
1698,CCCCC/C=CC/C=CCCCCCCCC(=O)O,0
1699,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1
1700,CC1=C[C@@H]2CCCC[C@H]2c2ccccc21,1
1701,CC(=O)OCN(N=O)c1ccccc1,1
1702,C[n+]1c2ccccc2c(N)c2ccccc21,1
1703,CCn1c(N)nc2c3ncc(C)nc3ccc21,1
1704,C=C1C(=O)[C@]23CCC4[C@](C)(C(=O)O)CCC[C@]4(C)C2CC[C@@]1(O)C3,1
1705,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2,1
1706,COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,1
1707,O=Cc1ccc2c(c1)OCO2,0
1708,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0
1709,OCc1ccc2ccc3cccc4ccc1c2c34,1
1710,c1ccsc1,0
1711,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1
1712,CC(=O)Nc1ccc2ccccc2n1,0
1713,Clc1nncc2cnccc12,0
1714,CC(C)c1ccccc1,0
1715,CCOc1ccc(NC(C)=O)cc1N,1
1716,CCCN(CCC)CCc1cccc2[nH]c3c(C)ccc(C)c3c12,1
1717,ClCCN(CCCl)CCCl,0
1718,O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@@H](O)[C@H](O)[C@@H]1O,1
1719,c1ccc2c(c1)-c1ccc3ccccc3c1C1OC21,1
1720,CCN(CCCC(=O)O)N=O,1
1721,O=CC=Cc1ccco1,0
1722,CC(C)CCCCCOC(=O)CS[Sn](C)(SCC(=O)OCCCCCC(C)C)SCC(=O)OCCCCCC(C)C,0
1723,C=CC(=O)OCCCl,1
1724,O=C(O)c1cccc(Cl)c1,0
1725,Clc1cccc(Cl)c1Cl,0
1726,CCC(C)(C)OC,0
1727,Cc1c(N=O)cccc1[N+](=O)[O-],0
1728,CCOC(=O)CC1OCCc2c1[nH]c1c(CC)cc(O)cc21,1
1729,O=[N+]([O-])c1cc2c3c(cccc3c1)-c1ccccc1-2,1
1730,O=C1N=NC(=O)C2C=CC=CC12,0
1731,CC[Pb](Cl)(CC)CC,0
1732,ON=c1ccn(O)c2ccccc12,1
1733,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1COO,1
1734,Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1
1735,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,0
1736,CCc1cccc(CC)c1NC(=O)CCl,1
1737,CCCCNN,1
1738,Oc1cc(O)cc(O)c1,0
1739,CC(C)Nc1snc2ccccc12,0
1740,Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-],1
1741,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2,1
1742,O=[N+]([O-])c1cc2c3c(c1)CCc1cccc(c1-3)CC2,1
1743,COCC12OOC1(C)c1ccccc1O2,1
1744,Nc1nc(N)nc(N)n1,0
1745,CCNc1ccccc1,0
1746,Cc1cccc2cccc([N+](=O)[O-])c12,1
1747,Cc1ccc(Cl)cc1[N+](=O)[O-],0
1748,O=C1C=C(CCl)CO1,1
1749,O=[N+]([O-])c1ccc2c(c1)Oc1cc(Cl)c(Cl)cc1O2,1
1750,NC(=O)Nc1nc2ccccc2[nH]1,1
1751,O=C(Nc1cccc2c1C(=O)c1cccc(Cl)c1C2=O)c1ccccc1,1
1752,Cc1cc(-c2ccccc2C)ccc1N,1
1753,O=c1cc[nH]c(=O)[nH]1,1
1754,CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C,0
1755,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
1756,COC(=O)CC(C)=O,0
1757,Nc1ccccc1N,1
1758,COC1OC1(C)C,1
1759,O=C([O-])C1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1,0
1760,CP1(C)=NP(C)(C)=NP(C)(C)=N1,0
1761,O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,1
1762,CCCNNCCC,1
1763,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1
1764,O=[N+]([O-])c1ccc(S)cc1,1
1765,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
1766,COP(=O)(OC)O/C(=C/Br)c1ccc(Cl)cc1Cl,0
1767,O=[N+]([O-])c1cc2c3c(c1)CCc1cc([N+](=O)[O-])cc(c1-3)CC2,1
1768,CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
1769,Cc1ccc(O)c(N)c1,1
1770,CCN(CC)c1cc(NC(C)=O)c(/N=N/c2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,1
1771,Nc1ccc(C=Cc2cccc(Cl)c2)cc1,1
1772,OCc1ccco1,0
1773,CC(C)N(N)C(C)C,1
1774,COc1ccc(CNC(=O)C(C)Br)cc1,1
1775,N#CCCCCC#N,0
1776,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1O)c2c34,1
1777,Cc1ccc(/C(C#N)=CC=Cc2ccccc2[N+](=O)[O-])cc1,1
1778,O=CC(=O)c1ccccc1,1
1779,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,0
1780,c1ccc2c(c1)ccc1c3ccccc3sc21,1
1781,O=CN(O)c1ccc(Cl)c(Cl)c1,0
1782,O=c1c2c(c3c(ccc4ccc[nH]c43)c1O)O2,1
1783,CCN(CC)C(=O)Cc1ccccc1,0
1784,OCCCc1ccccc1,0
1785,Cc1ccc(/N=N/c2ccc(N(CCO)CCO)cc2)cc1,0
1786,COc1cc(C=O)ccc1O,0
1787,CC1(C)CO1,1
1788,CN(N=O)C(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1
1789,c1ccc2cc3c(ccc4ccccc43)cc2c1,1
1790,c1ccc2ncccc2c1,1
1791,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0
1792,CC(C)c1cc(N)c([N+](=O)[O-])cc1N,1
1793,c1ccc(Nc2ccc3ccccc3c2)cc1,0
1794,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
1795,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[NH+](C)[C@@H]1[NH+]2C,0
1796,O=CC1CO1,1
1797,O=C(c1ccc(F)cc1)[C@]1O[C@@]1c1ccccc1,1
1798,CC(=O)CCC(C)=O,0
1799,CC1CCC(C(C)C)CC1,0
1800,C[Si](C)(C)CN=[N+]=[N-],1
1801,CC(C)(C)c1ccc(C(=O)O)cc1,0
1802,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1
1803,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,1
1804,Cc1c(NO)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
1805,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0
1806,CC1CCC(C(C)C)C(O)C1,0
1807,COc1ccc(C(=O)c2ccccc2)c(O)c1,0
1808,C=C(C)C(=O)N[N+](C)(C)CC(C)[O-],0
1809,ClC(Cl)C(Cl)(Cl)Cl,0
1810,O=C(O)c1ccc(C=Nn2[nH]nc3c4ccccc4nc-3c2=O)cc1,1
1811,CCN(C)N=O,1
1812,CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
1813,Nc1ccc(C=Cc2ccccc2)cc1,1
1814,Cc1ccc(C(=O)Cl)cc1,1
1815,O=C(O)CCl,0
1816,CN(N=O)C(=O)c1c(N(C)N=O)ncn1C,1
1817,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0
1818,c1cc2c3c(cccc3c1)C1NC21,1
1819,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1
1820,COc1cc2c(c3oc(=O)c4c(c13)CC[C@@H]4O)[C@@H]1C=CO[C@@H]1O2,1
1821,Cc1ccc(C)c(N/N=C2/C(=O)C=Cc3ccccc32)c1,0
1822,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,0
1823,[2H]C([2H])([2H])Oc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
1824,CO/N=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,0
1825,C/C=C/C=O,1
1826,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1
1827,O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,1
1828,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,0
1829,C=CC(=O)NC(C)(C)CC(C)=O,0
1830,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1
1831,C1CCC(NC2CCCCC2)CC1,0
1832,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0
1833,C=C/C=C/C,0
1834,CC(O)CBr,1
1835,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
1836,CN(C)CCNC(=O)c1ccc2ccc3cccnc3c2n1,1
1837,CC(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
1838,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0
1839,CNc1ccc2ccc3ccc(O)cc3c2c1,1
1840,Cc1cc(O)c2c(c1O)C(=O)[C@]13C(=C2O)C(=O)[C@@H]2[C@H](O)[C@H]1[C@@H]1[C@@H](O)[C@H]3C(=O)C3=C(O)c4c(O)cc(C)c(O)c4C(=O)[C@@]321,0
1841,CCCOC(=O)c1cc(O)c(O)c(O)c1,0
1842,O=C(N=c1sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(Cl)cc12)c1ccc([N+](=O)[O-])cc1,1
1843,Oc1ccc2ccc3c4ccccc4ccc3c2c1,1
1844,C1COC1,1
1845,[2H]C([2H])([2H])Oc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1CCO[C@@H]1O2,1
1846,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1
1847,CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
1848,C=C(C)C(C)Cl,1
1849,ClC(Cl)=C(Cl)c1ccc(Cl)c(Cl)c1Cl,0
1850,Cc1cc2ccccc2c2ccc3ccccc3c12,1
1851,Cc1ncc([N+](=O)[O-])n1CC(=O)O,1
1852,[2H]c1c([2H])c([C@@]([2H])(O)[C@@H](CO)NC(=O)C(Cl)Cl)c([2H])c([2H])c1[N+](=O)[O-],0
1853,OC[C@H]1OC(n2cnc3c2ncn2ccnc32)C[C@@H]1O,0
1854,CN(Cc1cccc(C#N)c1)N=O,1
1855,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1
1856,O=NN1CCCC1c1cccnc1,1
1857,CC(=O)Nc1snc2c(Cl)cc(Cl)cc12,0
1858,O=C(OCCBr)C(O)C(O)C(=O)OCCBr,1
1859,Nc1ccc([N+](=O)[O-])c(N)c1,1
1860,C=CCc1ccc(OC)cc1,0
1861,O=NN1CCSC1C(O)C(O)C(O)C(O)CO,1
1862,COC1=C(OC)C(=O)C(C)=CC1=O,0
1863,Nc1ccc(Cl)c(C(F)(F)F)c1,0
1864,Cc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1
1865,C=CN1CCCC1=O,0
1866,O=C(O)c1cc(Cl)cc(Cl)c1,0
1867,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
1868,CN(C)c1ccc(C(=C2C=CC(=N)C=C2)c2ccc(N(C)C)cc2)cc1,0
1869,COC(=O)C12OC1(C)C(C(C)C)OC2=O,1
1870,CCCCC[N+](=O)[O-],0
1871,COS(C)(=O)=O,1
1872,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0
1873,Cc1ccc(N/N=N/Cc2ccccc2)cc1,1
1874,N=C1C=CC2=C(S(=O)(=O)[O-])C=CC(=O)C2=C1NNc1ccc(-c2ccc(NNC3=C4C(=O)C=CC(S(=O)(=O)[O-])=C4C=CC3=N)cc2)cc1,1
1875,C=CCn1cc2c3c(cccc31)[C@H]1C=C(CO)CN(C)[C@@H]1C2,1
1876,O=CN(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1
1877,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,1
1878,CCCS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,1
1879,Cc1c(/C=N/OCc2ccc(Cl)cc2Cl)c2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)cc1,0
1880,CN(C)Cc1ccccc1,0
1881,O=C(Cl)CCc1ccccc1,1
1882,O=[N+]([O-])c1cc2[nH]c3cc([N+](=O)[O-])c4ccccc4c3c2c2ccccc12,1
1883,O=C(O)C=Cc1ccccc1[N+](=O)[O-],0
1884,COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,1
1885,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0
1886,C/C=C(\C=C(C)\C=C(C)\C=C/C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,1
1887,COC(=O)c1ccccc1C(=O)OC,0
1888,CC[NH2+]CC[NH3+],0
1889,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0
1890,c1ccc2c(c1)ccc1c3cccnc3ccc21,1
1891,Cc1ccc2c([N+](=O)[O-])cccc2c1,1
1892,O=C1C=Cc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2C1=NNc1ccc(S(=O)(=O)[O-])c2ccccc12,0
1893,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)[C@](O)[C@@](O)C=C4,1
1894,Nc1cccc2ccccc12,1
1895,NNc1nc(-c2ccc(N)cc2)cs1,1
1896,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,1
1897,CC(=O)OC=CCc1ccc2c(c1)COC2,1
1898,Nc1c2ccccc2cc2ccccc12,1
1899,Fc1ccccc1-c1ccccc1,0
1900,CCSCC[C@H](N)C(=O)O,0
1901,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@@H](O2)O[C@H]2O[C@H]21,1
1902,c1ccc2c(c1)[nH]c1ccccc12,0
1903,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,0
1904,N#CSCSC#N,0
1905,C=C(C)C(=O)OCCCCCCCC(C)C,0
1906,[N-]=[N+]=NC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,1
1907,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@@]21C,1
1908,O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3ccccc3c2c1,1
1909,CCCN(CCCCO)N=O,1
1910,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1
1911,O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,1
1912,CC(N)CN,0
1913,COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,1
1914,ClC[C@@H]1CO1,1
1915,CC(=O)Nc1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1
1916,Cc1c([N+](=O)[O-])ccc2ccccc12,1
1917,O=C(CC(O)C(=O)OCCBr)OCCBr,1
1918,OC/C=CCl,1
1919,ClC=CCCl,1
1920,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1
1921,O=C1OC(O)C(C(Cl)Cl)=C1Cl,1
1922,CN(C)c1ccc([C@H]2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C32)cc1,0
1923,CC(C)CN,0
1924,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,0
1925,O=C(O)c1ccccc1C(=O)O,0
1926,CCN(N=O)C(=O)N(C)C,1
1927,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0
1928,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0
1929,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccccc13)OCO2,1
1930,CCN(CC)C(=O)c1cccc(C)c1,0
1931,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
1932,CCCCCCCCCCCCc1ccccc1,0
1933,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0
1934,c1ccc2cnncc2c1,0
1935,CC(=O)OC(C)=O,0
1936,C1COCO1,0
1937,C=CC(C)C#N,0
1938,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,1
1939,O=C(O)c1ccc([N+](=O)[O-])o1,1
1940,CCCCCCCCCC,0
1941,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@]41O,1
1942,Cc1ccccc1/N=N/c1ccc(N/N=C2C(=O)C=Cc3ccccc32)c(C)c1,1
1943,N#Cc1cc(I)c(O)c([N+](=O)[O-])c1,0
1944,COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,0
1945,CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
1946,CCc1ccccc1,0
1947,COC(=O)C1=C(C)C(C)(O)OC1=O,0
1948,CN(C)C,0
1949,Cc1ccc2cc3ccccc3cc2c1,1
1950,O=c1cc[15n]([13C@H]2[13CH2][13C@H](O)[13C@@H]([13CH2]O)O2)c(=O)[15nH]1,0
1951,Nc1cccc2cc3ccccc3cc12,1
1952,COC1=CC(=O)c2c(nc(C)c3c2[nH]c2ccccc23)C1=O,1
1953,Cc1ccc2cc([N+](=O)[O-])ccc2c1,1
1954,C/N=N/Nc1ccc(C(=O)[O-])cc1,1
1955,O=C(O)C(O)C(O)C(=O)O,0
1956,CCCCC(CC)CNCC(CC)CCCC,0
1957,C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)[C@@H](C)C4)C2(C)C,0
1958,CCN(CC)S(=O)(=O)c1ccc(N)cc1,0
1959,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@@H](O2)O[C@@H]2O[C@@H]21,1
1960,CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@H]41,1
1961,COc1ccc(OC)c(N/N=C2C(=O)C=Cc3ccccc32)c1,1
1962,Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,1
1963,CCCCCCNCCCCCC,0
1964,COc1cc(C(C)=O)ccc1O,0
1965,O=c1c2cccc3ccc4cccc1c4c32,1
1966,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,1
1967,Cn1c(CC(=O)OCCCl)c(C(=O)O)c2ccccc21,1
1968,Cc1cccc(N)c1N,1
1969,ClCc1cc2cc3ccccc3c3ccc4cccc1c4c23,1
1970,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,0
1971,Nc1ccc2ccccc2c1,1
1972,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,1
1973,NC(=O)c1cccnc1,0
1974,ONc1cccc2ccccc12,1
1975,Cc1ccc2nsc(NC(=O)CCl)c2c1,1
1976,C[C@@H](C(=O)OC(C)(C)C)N(N=[N+]=[N-])C(=O)OC(C)(C)C,1
1977,O=C1c2ccccc2Cc2ccccc21,1
1978,C=Cc1ccc(O)c(C=C)c1,0
1979,C=CC(=O)N1CCN(c2ccccc2)CC1,0
1980,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,0
1981,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0
1982,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,0
1983,CC(=O)c1ccc([N+](=O)[O-])cc1,1
1984,c1ccc(-c2ccncc2)nc1,1
1985,Nc1ccccc1SCSc1ccccc1N,1
1986,O=C(Nc1cccc([N+](=O)[O-])c1)c1csc([N+](=O)[O-])c1,1
1987,CCC(C)Nc1snc2ccccc12,0
1988,O=[N+]([O-])c1ccc2sncc2c1,1
1989,O=C(O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,0
1990,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,0
1991,N#CCCC(Br)(C#N)CBr,0
1992,c1ccc2c(c1)Cc1c-2ccc2ccc3ccccc3c12,1
1993,Nc1ccccn1,0
1994,O=C1C(=O)c2cccc3cccc1c23,1
1995,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0
1996,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,1
1997,CCCCCCCC/C=CCCCCCCCCN,1
1998,CC1(C)CON(Cc2ccccc2Cl)C1=O,0
1999,ClCCSCCCl,1
2000,Cn1c(N=[N+]=[N-])nc2ccccc21,1
2001,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0
2002,CC=NO,0
2003,N#Cc1ccc([N+](=O)[O-])cc1,0
2004,CC1=C(O)C(=O)C(O)CO1,1
2005,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCCCC[C@@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,0
2006,CCOC(=O)C(C)Br,1
2007,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,0
2008,C=CC(O)C=C,1
2009,S=P(N1CC1)(N1CC1)N1CC1,1
2010,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,0
2011,CNc1ccc(O)cc1,1
2012,O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1-2,1
2013,O=[N+]([O-])c1cc2cccc3c4ccccc4c4cccc1c4c23,1
2014,O[C@@H]([C@H](O)[C@@H](O)CBr)[C@@H](O)CBr,1
2015,NNc1nncc2cccnc12,1
2016,Nc1cccc(N)c1C(=O)O,1
2017,Cc1cc2ccccc2c2ccc3c(c12)[C@@H]1O[C@@H]1[C@H](O)[C@H]3O,1
2018,CN(C)CCC(c1ccccc1)c1ccccn1,0
2019,N[C@@H](CCC(=O)N(CC(=O)O)C(=O)[C@@H](N)CSCCCl)C(=O)O,1
2020,Clc1ccc2ccccc2n1,0
2021,N[C@@H](CS/C(Cl)=C(Cl)C(Cl)(Cl)Cl)C(=O)O,1
2022,ClC(Cl)C(Cl)Cl,0
2023,N#CC(N)=C(N)C#N,0
2024,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,1
2025,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,0
2026,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0
2027,O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)Cl,1
2028,O=S(=O)([O-])c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1/C=C/c1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)[O-],0
2029,C=C1C[C@]23CC1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0
